,temperature,humidity,ph,rainfall,label
535,25.77175115,74.089114,6.524478032,107.49319170000001,maize
536,19.39851734,62.35750641,5.696205468,60.95197486,maize
537,21.54156232,59.64024162,6.803931519,109.7515385,maize
538,23.79746068,74.82913698,6.252797547999999,91.76337172,maize
539,18.9802729,74.52600826,6.092725883,94.26249353,maize
540,24.10859207,73.13112261,6.234330356,71.07562236,maize
541,24.7947077,70.04556743,5.722579819,76.72860067,maize
542,21.63162756,60.27766379,6.430616465,69.21803098,maize
543,25.37548751,57.21025565,5.983952675,101.7004306,maize
544,22.21738222,72.85462807,6.80163854,106.62131570000001,maize
545,20.58314011,69.00128641,6.499936446,66.29390357,maize
546,24.87502824,68.74248334,6.265564338,91.26056654,maize
547,20.03728219,56.35606753,6.727303282,109.02414099999999,maize
548,25.95263264,61.89082199,6.325235159,99.57981207,maize
549,19.28889933,65.47050802,6.807487794,71.3195307,maize
550,20.57981887,65.34583901,6.671085817000001,78.34604471,maize
551,24.71417533,56.73426469,6.648725327,88.45361858,maize
552,20.27317074,63.91281869,6.439071996,62.50351892,maize
553,18.41932981,64.23580251,6.474476516,76.41312437,maize
554,23.39128187,61.74427165,5.871647806,107.3198135,maize
555,19.84939404,61.24500053,5.730617109,100.76892459999999,maize
556,21.869274,61.91044947,5.850439831,107.2681929,maize
557,22.8056033,56.50768935,5.7916499329999995,101.59527940000001,maize
558,19.078147100000002,69.02298571,6.740000687999999,80.72515943,maize
559,22.02720976,65.35549924,6.272417541,83.73280082,maize
560,23.80546189,59.24537979,5.715208817000001,89.96220140000001,maize
561,18.52510753,69.0276233,5.773454729,88.10234397,maize
562,23.50297882,61.32026065,5.584171461,64.77791424,maize
563,26.54986394,72.89187265,5.787268394,73.33636055,maize
564,19.29563411,69.63481219,5.77597783,83.21030571,maize
565,20.68899915,59.4375337,6.864793607,103.651438,maize
566,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize
567,24.60532218,73.58868502,6.636803222999999,96.59195302,maize
568,22.27373646,59.52193158,5.826426917,67.96704792,maize
569,25.70196694,61.33450447,6.960358276,83.20711308,maize
570,19.20129357,68.30578978,6.11275104,87.85092352,maize
571,21.70181447,60.47470519,6.708446922,95.71388473,maize
572,20.51716779,59.21235483,5.561510732,67.61013737,maize
573,23.30355338,73.62548442,5.873242491,97.59081274,maize
574,24.2547451,55.64709899,6.995843776,64.23845455,maize
575,24.86374934,65.7420046,5.714799723,75.82270467,maize
576,22.6265115,65.77472881,6.78073637,88.17251033,maize
577,18.04185513,60.61494304,5.513697923,104.2321615,maize
578,23.26237612,72.33125523,5.798423907999999,67.10225139,maize
579,22.88330922,71.59722446,6.352471866,67.72777298,maize
580,25.97482359,69.36385721,6.822586546,103.2234212,maize
581,26.14384005,66.20569924,6.655426355,107.2361366,maize
582,18.66116213,61.55327249,6.1212940410000005,75.03247667,maize
583,25.10787449,55.97732754,5.790770202999999,78.16077693,maize
584,23.33844615,59.24580604,6.47444292,105.0083144,maize
585,25.08239719,65.92195844,6.455116637000001,62.49190812,maize
586,25.36768364,72.52054555,6.606984086000001,107.9124111,maize
587,25.34217103,63.31801994,6.330554389,74.52082026,maize
588,25.00933355,67.816568,6.5286312660000005,62.91359494,maize
589,18.66746724,71.516474,5.721667141,69.93293255,maize
590,20.37999665,63.73849998,6.644205485,108.5054416,maize
591,18.09300227,72.61024172,6.376651091,78.96159541,maize
592,26.16985907,71.96246617,6.247040422,79.84925393,maize
593,18.65396672,61.37879671,6.656730007999999,93.62039175,maize
594,26.07470121,59.37147589,6.2048017,85.75692395,maize
595,18.92851916,72.80086137,6.158860284,82.34162918,maize
596,23.30546753,63.24648023,6.385684213999999,108.7603001,maize
597,18.74826712,62.49878458,6.417820493,70.23401597,maize
598,19.74213321,59.66263104,6.381201909,65.50861389,maize
599,25.73044432,70.74739256,6.877869005,98.73771338,maize
2100,17.02498456,16.98861173,7.485996067,88.55123143,chickpea
2101,19.02061277,17.13159126,6.920251378,79.92698081,chickpea
2102,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea
2103,18.86805647,15.65809214,6.391173589,88.51048983,chickpea
2104,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea
2105,20.45078582,15.40312102,5.988992796000001,92.68373702,chickpea
2106,20.654320300000002,16.60820843,6.231049027999999,74.6631118,chickpea
2107,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea
2108,18.17912258,18.90426935,7.010570541,81.84997529,chickpea
2109,18.01272266,18.30968112,8.753795334,81.98568791,chickpea
2110,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea
2111,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
2112,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea
2113,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
2114,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
2115,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea
2116,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
2117,20.28155898,16.39535215,8.140825437,82.52339655,chickpea
2118,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
2119,20.88818675,14.32313811,6.492546046,90.46228334,chickpea
2120,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea
2121,20.09340593,15.11279612,7.701446446,85.74904898,chickpea
2122,17.57212145,14.99927489,8.519975748,89.31050665,chickpea
2123,19.12065218,18.43475844,6.620900869,85.52950164,chickpea
2124,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea
2125,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
2126,18.2872007,16.67921616,6.051091339,74.87445574,chickpea
2127,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea
2128,17.141861399999996,17.0662427,7.829211143999999,83.74606679,chickpea
2129,17.47809436,17.93253975,6.761599706,78.92060234,chickpea
2130,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
2131,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
2132,19.69141713,19.44225438,8.829273328,91.76071648,chickpea
2133,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
2134,18.820225100000002,16.1074793,8.204862075,89.73119396,chickpea
2135,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
2136,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
2137,18.65580107,16.17772668,7.863113671,81.70769297,chickpea
2138,18.2356751,19.68538502,6.967843048,83.74879344,chickpea
2139,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea
2140,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
2141,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
2142,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
2143,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
2144,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
2145,17.92845928,14.27327988,7.496645259,85.37378769,chickpea
2146,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
2147,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
2148,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
2149,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
2150,19.40751744,18.98030507,7.806747656000001,80.25064637,chickpea
2151,20.18649426,19.63719995,7.150681303,78.26039559,chickpea
2152,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
2153,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea
2154,18.17234999,14.70085967,6.358740355,90.7760707,chickpea
2155,17.57445618,16.71826572,8.255450758,77.81891424,chickpea
2156,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
2157,19.71098332,17.63879418,6.613072145,85.57925437,chickpea
2158,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
2159,18.54988627,16.02542689,7.64867466,76.32565249,chickpea
2160,18.19903647,17.41333199,6.545888558,80.6405403,chickpea
2161,18.88852533,14.99451145,7.1042247970000005,80.11133840000001,chickpea
2162,18.49311205,14.72115044,7.358099622,91.94595352,chickpea
2163,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
2164,17.25769499,18.74943955,7.8403393889999995,94.00287214,chickpea
2165,19.62416326,18.71483156,7.064790365,88.4585692,chickpea
2166,20.67526473,19.85388984,7.599033472,84.78344008,chickpea
2167,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea
2168,20.118744600000003,14.44228303,6.81712422,88.68168643,chickpea
2169,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
2170,19.2582557,14.2804191,7.545258424,65.78042032,chickpea
2171,17.927806,15.85622899,7.728998197,74.63872762,chickpea
2172,19.16288268,15.83500655,7.354973451,82.69766829,chickpea
2173,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
2174,17.09104223,18.25142068,7.785039076,87.27444866,chickpea
2175,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea
2176,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
2177,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
2178,19.46210401,18.72831993,7.217018459,68.81405149,chickpea
2179,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
2180,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
2181,17.48395377,14.76014523,6.609696734,65.11365631,chickpea
2182,19.48316794,17.44534641,7.476800943,80.4986291,chickpea
2183,19.71359733,18.09665739,7.325451279,73.64476535,chickpea
2184,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea
2185,19.95264829,14.82633099,7.786366322,88.6810311,chickpea
2186,19.41789736,16.80472243,6.408437886000001,68.4951189,chickpea
2187,19.45591848,18.02235902,8.423873703,78.44910564,chickpea
2188,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
2189,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea
2190,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
2191,18.99424448,15.9362937,7.1144052879999995,78.69707199,chickpea
2192,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea
2193,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea
2194,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
2195,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
2196,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
2197,18.89780215,19.76182946,7.4526709,69.09512477,chickpea
2198,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
2199,18.31561493,15.36143547,7.26311855,81.78710463,chickpea
1500,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans
1501,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
1502,22.91350245,21.33953114,5.8731718939999995,109.22555600000001,kidneybeans
1503,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans
1504,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
1505,17.84806561,18.77621951,5.949949081000001,143.09841709999998,kidneybeans
1506,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans
1507,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans
1508,18.416700100000003,23.42829938,5.6898581329999995,132.9801054,kidneybeans
1509,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans
1510,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans
1511,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
1512,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans
1513,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
1514,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
1515,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans
1516,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
1517,19.07096165,21.21092266,5.788386951000001,86.21917578,kidneybeans
1518,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
1519,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans
1520,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans
1521,18.09551014,18.29318436,5.625096446000001,144.7902323,kidneybeans
1522,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans
1523,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
1524,19.919178600000002,21.47324158,5.74644777,82.68554379,kidneybeans
1525,20.27514686,23.235360399999998,5.877347515,139.7521543,kidneybeans
1526,15.77370214,19.230316199999997,5.979973965,108.34414140000001,kidneybeans
1527,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans
1528,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans
1529,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans
1530,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans
1531,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans
1532,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans
1533,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans
1534,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans
1535,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
1536,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans
1537,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans
1538,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans
1539,19.636534899999997,19.68751084,5.821649914,96.65888933,kidneybeans
1540,20.57341244,19.752021799999998,5.711439256,87.87869161,kidneybeans
1541,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
1542,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
1543,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans
1544,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans
1545,20.76952209,18.93146941,5.568456899,109.01937120000001,kidneybeans
1546,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
1547,24.32116642,21.0278674,5.8211944860000004,60.27552528,kidneybeans
1548,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
1549,21.80619564,18.57086554,5.945465949,125.09726869999999,kidneybeans
1550,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
1551,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans
1552,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
1553,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
1554,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans
1555,18.15300153,19.38602098,5.509295379,107.69079640000001,kidneybeans
1556,23.18864385,22.310455100000002,5.902033406,63.38208822,kidneybeans
1557,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
1558,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
1559,19.25975367,20.51346956,5.5426901189999995,94.9533526,kidneybeans
1560,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
1561,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans
1562,21.14011423,22.718235500000002,5.606620346000001,141.6056722,kidneybeans
1563,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
1564,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
1565,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans
1566,23.44260668,22.77255917,5.934136378,107.41372460000001,kidneybeans
1567,22.835202399999996,18.97267518,5.683548308,63.59276673,kidneybeans
1568,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
1569,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
1570,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans
1571,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
1572,18.62328774,23.02410338,5.5321005539999994,135.33780330000002,kidneybeans
1573,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
1574,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans
1575,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans
1576,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
1577,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans
1578,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans
1579,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
1580,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
1581,23.89756791,22.74378977,5.940546818,112.66164350000001,kidneybeans
1582,22.98666928,20.57940608,5.916779289,143.85849380000002,kidneybeans
1583,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans
1584,24.1638445,19.27907819,5.82738029,116.73243240000001,kidneybeans
1585,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
1586,21.02213209,24.93896255,5.662699104,124.61184709999999,kidneybeans
1587,17.30844532,20.01730914,5.86390397,115.19924499999999,kidneybeans
1588,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans
1589,19.30607278,23.96362799,5.5915609989999995,129.3449326,kidneybeans
1590,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans
1591,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
1592,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
1593,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
1594,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
1595,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
1596,23.60506572,21.90539577,5.525904526000001,100.5978728,kidneybeans
1597,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
1598,20.93409877,21.189300699999997,5.562201934,133.1914419,kidneybeans
1599,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
2000,36.51268371,57.92887167,6.03160778,122.65396940000001,pigeonpeas
2001,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
2002,29.23540524,59.38967583,5.9857927029999995,103.3301803,pigeonpeas
2003,27.33534897,43.35795962,6.09186275,142.33036769999998,pigeonpeas
2004,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas
2005,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
2006,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas
2007,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas
2008,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
2009,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
2010,35.45790488,68.75810535,5.2695042139999995,108.63330459999999,pigeonpeas
2011,33.80020039,40.03262418,7.4454448829999995,176.6165894,pigeonpeas
2012,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas
2013,31.24021696,56.67369054,7.339320928999999,122.0146733,pigeonpeas
2014,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
2015,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
2016,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
2017,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
2018,36.97794384,37.73992903,5.642813116,161.48129630000003,pigeonpeas
2019,24.80467592,40.1242747,5.6093956,121.56391210000001,pigeonpeas
2020,19.347944299999998,55.96805489,4.681576043,194.5921148,pigeonpeas
2021,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
2022,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
2023,24.774194899999998,50.54621094,6.007508163,114.2821387,pigeonpeas
2024,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas
2025,19.14729038,45.373375700000004,5.5172080779999995,132.7748215,pigeonpeas
2026,28.23416057,49.442134499999995,5.902103172,186.5008581,pigeonpeas
2027,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
2028,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
2029,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas
2030,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
